ref_num,area,city,district,Mukatat,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
19459419,منطقة الرياض,شقراء,البرود,679,3/6/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19459368,منطقة الرياض,شقراء,الفيضة,أخرى,3/6/2023,سكني,قطعة أرض,1,50000,1217.9,41.0542
19459524,منطقة الرياض,شقراء,الفيضة,أخرى,3/6/2023,سكني,قطعة أرض,1,52000,1347.0,38.6043
19459417,منطقة الرياض,شقراء,الفيضة,أخرى,3/6/2023,سكني,قطعة أرض,1,44000,600.0,73.3333
19459479,منطقة الرياض,شقراء,الفيضة,أخرى,3/6/2023,سكني,قطعة أرض,1,47000,527.84,89.0421
19459287,منطقة الرياض,شقراء,الفيضة,أخرى,3/6/2023,سكني,قطعة أرض,1,45000,500.0,90.0
19459411,منطقة الرياض,شقراء,الفيضة,أخرى,3/6/2023,سكني,قطعة أرض,1,47000,540.0,87.037
19448768,منطقة الرياض,شقراء,حي/أخرى,397,3/6/2023,سكني,قطعة أرض,1,20000,700.0,28.5714
19449662,منطقة الرياض,عفيف,أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,10000,638.0,15.6739
19459065,منطقة الرياض,عفيف,أخرى,أخرى,3/6/2023,تجاري,قطعة أرض,1,60000,625.0,96.0
19443844,منطقة الرياض,وادي الدواسر,حي/أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,155000,600.0,258.3333
19451786,منطقة الرياض,وادي الدواسر,حي/أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,180000,600.0,300.0
19452089,منطقة الرياض,وادي الدواسر,أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,50000,307.05,162.8399
19450375,منطقة مكة المكرمة,الخرمه,حي/أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,260000,164400.0,1.5815
19453118,منطقة مكة المكرمة,الطائف,23192102/ س,أخرى,3/6/2023,زراعي,قطعة أرض,1,20000,450.0,44.4444
19458955,منطقة مكة المكرمة,الطائف,حي/أخرى,1988,3/6/2023,زراعي,شقة,1,720000,204.91,3513.7377
19459212,منطقة مكة المكرمة,الطائف,السيل الصغير,412737,3/6/2023,سكني,قطعة أرض,1,440000,550.0,800.0
19451216,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,3/6/2023,سكني,قطعة أرض,1,4710244,2141.02,2200.0
19430213,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,3/6/2023,سكني,قطعة أرض,1,4380706,1991.23,2200.0
19451627,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,3/6/2023,سكني,قطعة أرض,1,4053676,1842.58,2200.0
19451948,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,3/6/2023,سكني,قطعة أرض,1,2427348,1103.34,2200.0
19453276,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,3/6/2023,سكني,قطعة أرض,1,750000,495.5,1513.6226
19453329,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,3/6/2023,سكني,قطعة أرض,1,750000,487.5,1538.4615
19455597,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,تجاري,قطعة أرض,1,1350332,621.54,2172.5584
19455916,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,سكني,قطعة أرض,1,1186325,546.05,2172.5574
19455811,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,تجاري,قطعة أرض,1,1345400,619.27,2172.558
19455988,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,تجاري,قطعة أرض,1,1162905,535.27,2172.5577
19456049,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,سكني,قطعة أرض,1,1189606,547.56,2172.5582
19456362,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,تجاري,قطعة أرض,1,1145394,527.21,2172.5574
19455573,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,سكني,قطعة أرض,1,1196232,550.61,2172.5577
19455519,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,تجاري,قطعة أرض,1,1129035,519.68,2172.5581
19455728,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,سكني,قطعة أرض,1,1192887,549.07,2172.559
19455799,منطقة مكة المكرمة,الطائف,جبرة,1348,3/6/2023,تجاري,قطعة أرض,1,1101878,507.18,2172.558
19452837,منطقة مكة المكرمة,الطائف,ضاحية العرفاء,991,3/6/2023,سكني,قطعة أرض,1,146250,630.0,232.1428
19444419,منطقة مكة المكرمة,القنفذه,الشاطئ,ق/2/36,3/6/2023,سكني,قطعة أرض,1,220000,892.0,246.6367
19447871,منطقة مكة المكرمة,القنفذه,حي/أخرى,الكدوة ى/12/33,3/6/2023,سكني,قطعة أرض,1,70000,600.0,116.6666
19452911,منطقة مكة المكرمة,الليث,المرزوز 1 بغميقة المعتمد باللوحة رقم/ 5/ أ/ ت,أخرى,3/6/2023,سكني,قطعة أرض,1,10000,400.0,25.0
19454725,منطقة مكة المكرمة,الليث,ش/ 2/ 35/ المعدل,أخرى,3/6/2023,سكني,قطعة أرض,1,80000,620.5,128.9282
19453053,منطقة مكة المكرمة,المويه,حي/أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,35000,400.0,87.5
19449507,منطقة مكة المكرمة,تربه,النسيم,4,3/6/2023,سكني,قطعة أرض,1,10000,400.0,25.0
19452246,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/6/2023,زراعي,شقة,1,430000,147.16,2921.9896
19451481,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/6/2023,زراعي,شقة,1,500000,162.37,3079.3865
19451706,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/6/2023,زراعي,شقة,1,500000,162.37,3079.3865
19451214,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/6/2023,زراعي,شقة,1,430000,162.37,2648.2724
19450710,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/6/2023,زراعي,شقة,1,450000,156.99,2866.4246
19459249,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س/المعدل,3/6/2023,سكني,شقة,1,580000,182.4,3179.8245
19459407,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س/المعدل,3/6/2023,سكني,شقة,1,10000,108.43,92.2253
19454380,منطقة مكة المكرمة,جده,البريكه,خ/4/24,3/6/2023,سكني,قطعة أرض,1,132000,690.0,191.3043
19449797,منطقة مكة المكرمة,جده,البيان,611/ج/س,3/6/2023,سكني,قطعة أرض,1,380000,970.7,391.47
19440502,منطقة مكة المكرمة,جده,البيان,611/ج/س,3/6/2023,سكني,قطعة أرض,1,10000,450.0,22.2222
19458941,منطقة مكة المكرمة,جده,الحمدانية,385/ج/س,3/6/2023,سكني,قطعة أرض,1,1900000,440.0,4318.1818
19452220,منطقة مكة المكرمة,جده,الخالدية,3/478/ع,3/6/2023,سكني,قطعة أرض,1,2000000,312.0,6410.2564
19448427,منطقة مكة المكرمة,جده,الخليج,29/ج/س,3/6/2023,تجاري,قطعة أرض,1,50000,375.0,133.3333
19454259,منطقة مكة المكرمة,جده,الرحمانية,290/ب,3/6/2023,سكني,قطعة أرض,1,915000,600.0,1525.0
19459616,منطقة مكة المكرمة,جده,الروضة,أخرى,3/6/2023,سكني,شقة,1,1160000,212.55,5457.5394
19459638,منطقة مكة المكرمة,جده,الرياض,184/ج/س,3/6/2023,تجاري,قطعة أرض,1,2350000,749.63,3134.8798
19453494,منطقة مكة المكرمة,جده,الرياض,184/ج/س,3/6/2023,تجاري,قطعة أرض,1,700000,625.0,1120.0
19458899,منطقة مكة المكرمة,جده,الرياض,184/ج/س,3/6/2023,تجاري,قطعة أرض,1,1100000,625.0,1760.0
19456337,منطقة مكة المكرمة,جده,الريان,260/ب,3/6/2023,زراعي,شقة,1,318000,181.96,1747.6368
19454457,منطقة مكة المكرمة,جده,الريان,260/ب,3/6/2023,زراعي,شقة,1,275000,103.26,2663.1803
19456363,منطقة مكة المكرمة,جده,الريان,260/ب,3/6/2023,زراعي,شقة,1,375000,173.65,2159.5162
19454323,منطقة مكة المكرمة,جده,الريان,260/ب,3/6/2023,زراعي,شقة,1,465000,149.04,3119.9677
19459718,منطقة مكة المكرمة,جده,الريان,260/ب,3/6/2023,سكني,قطعة أرض,1,900000,625.0,1440.0
19453975,منطقة مكة المكرمة,جده,الريان,260/ب,3/6/2023,زراعي,شقة,1,430000,160.98,2671.1392
19459106,منطقة مكة المكرمة,جده,الريان,260/ب,3/6/2023,زراعي,شقة,1,255000,94.05,2711.3237
19450712,منطقة مكة المكرمة,جده,الريان,377/ج/س,3/6/2023,زراعي,شقة,1,518000,127.12,4074.8898
19456318,منطقة مكة المكرمة,جده,الزمرد,272/ب,3/6/2023,سكني,قطعة أرض,1,1696000,357.05,4750.035
19458871,منطقة مكة المكرمة,جده,الزمرد,310/ج/س,3/6/2023,تجاري,قطعة أرض,1,1000000,900.0,1111.1111
19450298,منطقة مكة المكرمة,جده,الزمرد,339/ب,3/6/2023,سكني,قطعة أرض,1,750000,600.0,1250.0
19456874,منطقة مكة المكرمة,جده,السامر,700/س/ت,3/6/2023,زراعي,شقة,1,500000,116.99,4273.8695
19459862,منطقة مكة المكرمة,جده,الشاطئ,3/462/ع,3/6/2023,سكني,قطعة أرض,1,3770000,675.0,5585.1851
19458602,منطقة مكة المكرمة,جده,الشرائع,412/ج/س,3/6/2023,سكني,قطعة أرض,1,130000,295.5,439.9323
19453417,منطقة مكة المكرمة,جده,الشراع,3/505/ت,3/6/2023,تجاري,قطعة أرض,1,1747000,900.0,1941.1111
19452204,منطقة مكة المكرمة,جده,الصفا,المنح رقم 8,3/6/2023,سكني,قطعة أرض,1,2500000,625.0,4000.0
19459205,منطقة مكة المكرمة,جده,الصوارى,309/ب,3/6/2023,سكني,قطعة أرض,1,1600000,276.0,5797.1014
19459389,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,3/6/2023,زراعي,شقة,1,640000,176.38,3628.5293
19439704,منطقة مكة المكرمة,جده,حي/أخرى,244/ج/س,3/6/2023,تجاري,قطعة أرض,1,650000,620.0,1048.387
19448426,منطقة مكة المكرمة,جده,الفرقان,244/ج/س,3/6/2023,سكني,قطعة أرض,1,220000,450.0,488.8888
19459420,منطقة مكة المكرمة,جده,اللؤلؤ,189/ب,3/6/2023,سكني,قطعة أرض,1,1050000,395.5,2654.8672
19453670,منطقة مكة المكرمة,جده,المروة,337/ج/س,3/6/2023,سكني,قطعة أرض,1,4200000,750.0,5600.0
19455802,منطقة مكة المكرمة,جده,المروة,337/ج/س,3/6/2023,سكني,شقة,1,490000,210.5,2327.7909
19456504,منطقة مكة المكرمة,جده,المنار,384/ج/س,3/6/2023,زراعي,شقة,1,320000,123.97,2581.2696
19456689,منطقة مكة المكرمة,جده,المنار,384/ج/س,3/6/2023,زراعي,شقة,1,319000,121.86,2617.758
19451608,منطقة مكة المكرمة,جده,الندى,602/ج/س,3/6/2023,سكني,قطعة أرض,1,400000,900.0,444.4444
19456197,منطقة مكة المكرمة,جده,النزهة,3/534/ع,3/6/2023,زراعي,شقة,1,740000,169.7,4360.6364
19456347,منطقة مكة المكرمة,جده,النزهة,3/534/ع,3/6/2023,زراعي,شقة,1,740000,197.84,3740.3962
19435156,منطقة مكة المكرمة,جده,الهجرة,412/ج/س,3/6/2023,سكني,قطعة أرض,1,220000,900.0,244.4444
19371607,منطقة مكة المكرمة,جده,الهجرة,412/ج/س,3/6/2023,سكني,قطعة أرض,1,325000,895.5,362.9257
19459471,منطقة مكة المكرمة,جده,الواحة,156/ب/المعدل,3/6/2023,سكني,قطعة أرض,1,2400000,500.0,4800.0
19454686,منطقة مكة المكرمة,جده,الواحة,391/ج/س,3/6/2023,سكني,شقة,1,300000,109.95,2728.5129
19440664,منطقة مكة المكرمة,جده,الواحة,391/ج/س,3/6/2023,سكني,شقة,1,320000,109.95,2910.4138
19454678,منطقة مكة المكرمة,جده,الواحة,391/ج/س,3/6/2023,سكني,شقة,1,300000,90.58,3311.9894
19456317,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/6/2023,زراعي,شقة,1,339000,128.18,2644.7183
19456536,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/6/2023,زراعي,شقة,1,461000,158.63,2906.1337
19456440,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/6/2023,زراعي,شقة,1,700000,182.5,3835.6164
19458928,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/6/2023,زراعي,شقة,1,380000,129.16,2942.0873
19456509,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/6/2023,زراعي,شقة,1,840000,281.26,2986.5604
19456187,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/6/2023,زراعي,شقة,1,390000,129.12,3020.446
19456512,منطقة مكة المكرمة,جده,الياقوت,209/ب,3/6/2023,سكني,قطعة أرض,1,1780000,275.0,6472.7272
19456547,منطقة مكة المكرمة,جده,بنى مالك,426/ج/س,3/6/2023,زراعي,شقة,1,950000,155.69,6101.869
19456554,منطقة مكة المكرمة,جده,جوهرة العروس,244/ج/س,3/6/2023,سكني,قطعة أرض,1,500000,887.5,563.3802
19449672,منطقة مكة المكرمة,جده,جوهرة العروس,244/ج/س,3/6/2023,تجاري,قطعة أرض,1,400000,911.55,438.813
19448319,منطقة مكة المكرمة,جده,جوهرة ثول,196/ج/س,3/6/2023,سكني,قطعة أرض,1,209000,900.0,232.2222
19455818,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3/6/2023,زراعي,شقة,1,177000,91.03,1944.4139
19456195,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3/6/2023,زراعي,شقة,1,519000,140.5,3693.9501
19448849,منطقة مكة المكرمة,رابغ,النعيم,ر/19/27,3/6/2023,سكني,قطعة أرض,1,200000,686.75,291.2267
19452013,منطقة مكة المكرمة,رنيه,الامتداد الشمالى,9/ق/ر,3/6/2023,سكني,شقة,1,259684,165.62,1567.9507
19452293,منطقة مكة المكرمة,رنيه,الامتداد الشمالى,9/ق/ر,3/6/2023,سكني,شقة,1,277780,164.51,1688.5295
19452149,منطقة مكة المكرمة,رنيه,الامتداد الشمالى,9/ق/ر,3/6/2023,سكني,شقة,1,259684,165.4,1570.0362
19452233,منطقة مكة المكرمة,رنيه,الامتداد الشمالى,9/ق/ر,3/6/2023,سكني,شقة,1,277780,164.29,1690.7906
19442874,منطقة مكة المكرمة,رنيه,حي/أخرى,13/ق/ر,3/6/2023,سكني,قطعة أرض,1,10000,300.0,33.3333
19450905,منطقة مكة المكرمة,رنيه,الوزران,10,3/6/2023,سكني,قطعة أرض,1,10000,475.5,21.0304
19451622,منطقة مكة المكرمة,رنيه,الوزران,10,3/6/2023,سكني,قطعة أرض,1,94500,420.0,225.0
19459474,منطقة مكة المكرمة,مكة المكرمة,أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,100000,403.28,247.9666
19406941,منطقة مكة المكرمة,مكة المكرمة,الاسكان العام بالرصيفة,1/29/24,3/6/2023,سكني,فيلا,1,350000,400.0,875.0
19459374,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/20/39/أ,3/6/2023,سكني,قطعة أرض,1,800000,600.0,1333.3333
19456091,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/32/1,3/6/2023,سكني,قطعة أرض,1,845000,725.5,1164.7139
19453495,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش,1/7/79,3/6/2023,سكني,قطعة أرض,1,2100000,665.87,3153.7687
19454859,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/79,3/6/2023,زراعي,شقة,1,750000,192.7,3892.0601
19456806,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/79,3/6/2023,زراعي,شقة,1,650000,162.29,4005.1759
19454471,منطقة مكة المكرمة,مكة المكرمة,جنوب العزيزيه,1/21/26,3/6/2023,سكني,شقة,1,833000,171.11,4868.2134
19458901,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/105,3/6/2023,زراعي,شقة,1,1000000,431.38,2318.1417
19458869,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,3/1661,3/6/2023,سكني,قطعة أرض,1,890000,477.92,1862.2363
19459861,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/28/13/أ,3/6/2023,سكني,قطعة أرض,1,2000000,300.0,6666.6666
19453562,منطقة مكة المكرمة,مكة المكرمة,مخطط ولى العهد 9 جزء ب,1/7/119/ب,3/6/2023,سكني,قطعة أرض,1,200000,600.0,333.3333
19459386,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/6/2023,زراعي,شقة,1,400000,100.55,3978.1203
19453483,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/6/2023,زراعي,شقة,1,255000,117.35,2172.9867
19459112,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/6/2023,زراعي,شقة,1,220000,96.76,2273.6668
19447349,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/6/2023,زراعي,شقة,1,225000,101.45,2217.8413
19451664,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/6/2023,زراعي,شقة,1,230000,103.9,2213.667
19453317,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/20/44,3/6/2023,سكني,قطعة أرض,1,150000,600.0,250.0
19456868,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/118,3/6/2023,سكني,قطعة أرض,1,300000,625.0,480.0
19458774,منطقة مكة المكرمة,مكة المكرمة,ولى العهد رقم 1,1/7/104,3/6/2023,سكني,قطعة أرض,1,1100000,828.0,1328.5024
19454181,منطقة مكة المكرمة,مكة المكرمة,ولى العهد رقم 4,1/7/107,3/6/2023,تجاري,قطعة أرض,1,1300000,900.0,1444.4444
19459099,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/118,3/6/2023,سكني,قطعة أرض,1,590000,570.0,1035.0877
19454410,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,1/7/107/أ,3/6/2023,سكني,قطعة أرض,1,300000,438.12,684.7439
19451290,المنطقة الشرقية,الجبيل,الفناتير,ها م/ف1,3/6/2023,سكني,قطعة أرض,1,1200000,946.3,1268.0967
19450330,المنطقة الشرقية,الجبيل,جلمودة,ها م/أ1,3/6/2023,سكني,قطعة أرض,1,295968,406.7,727.7305
19450159,المنطقة الشرقية,الجبيل,جلمودة,ها م/أ1,3/6/2023,سكني,قطعة أرض,1,275550,438.6,628.2489
19450202,المنطقة الشرقية,الجبيل,جلمودة,ها م/أ2,3/6/2023,سكني,قطعة أرض,1,296932,390.0,761.3641
19450224,المنطقة الشرقية,الجبيل,جلمودة,ها م/أ3,3/6/2023,سكني,قطعة أرض,1,345093,539.6,639.5348
19453814,المنطقة الشرقية,الجبيل,ضاحية الملك فهد,7/199,3/6/2023,سكني,قطعة أرض,1,650000,732.0,887.9781
19456028,المنطقة الشرقية,الخبر,حي/أخرى,62/2,3/6/2023,سكني,قطعة أرض,1,2113163,600.0,3521.9383
19455498,المنطقة الشرقية,الخبر,التحلية,294/2,3/6/2023,سكني,قطعة أرض,1,1358000,848.75,1600.0
19458918,المنطقة الشرقية,الخبر,الثقبة,5116,3/6/2023,سكني,قطعة أرض,1,1340000,325.58,4115.7319
19453569,المنطقة الشرقية,الخبر,حي/أخرى,26/2,3/6/2023,سكني,قطعة أرض,1,850000,495.5,1715.4389
19445772,المنطقة الشرقية,الخبر,الشراع,92/2,3/6/2023,سكني,قطعة أرض,1,445000,250.0,1780.0
19459415,المنطقة الشرقية,الخبر,الكورنيش,601,3/6/2023,سكني,قطعة أرض,1,3890436,1376.5,2826.3247
19459478,المنطقة الشرقية,الخبر,الكورنيش,601,3/6/2023,سكني,قطعة أرض,1,3934483,1376.5,2858.324
19459502,المنطقة الشرقية,الخبر,الكورنيش,601,3/6/2023,سكني,قطعة أرض,1,3890436,1376.5,2826.3247
19451111,المنطقة الشرقية,الخبر,بدون الارشادى بالثقبة,3414,3/6/2023,سكني,قطعة أرض,1,615000,325.58,1888.9366
19458551,المنطقة الشرقية,الخبر,حي/أخرى,203/ب,3/6/2023,سكني,قطعة أرض,1,882500,232.56,3794.7196
19448919,المنطقة الشرقية,الخفجي,الأندلس,8/48,3/6/2023,سكني,قطعة أرض,1,135000,720.0,187.5
19452117,المنطقة الشرقية,الخفجي,الخزامى,8/72,3/6/2023,سكني,قطعة أرض,1,990000,372.0,2661.2903
19451837,المنطقة الشرقية,الخفجي,السفانية,8/51,3/6/2023,سكني,قطعة أرض,1,50000,655.5,76.2776
19452158,المنطقة الشرقية,الخفجي,السفانية,8/51,3/6/2023,سكني,قطعة أرض,1,50000,660.0,75.7575
19454031,المنطقة الشرقية,الخفجي,حي/أخرى,8/26,3/6/2023,سكني,قطعة أرض,1,250000,500.0,500.0
19456332,المنطقة الشرقية,الدمام,حي/أخرى,11,3/6/2023,سكني,شقة,1,733197,221.44,3311.0413
19415020,المنطقة الشرقية,الدمام,احد,71/1,3/6/2023,سكني,شقة,1,150000,190.51,787.3602
19452459,المنطقة الشرقية,الدمام,حي/أخرى,97/1,3/6/2023,سكني,قطعة أرض,1,1000000,220.0,4545.4545
19455579,المنطقة الشرقية,الدمام,العروبة,ش د1541,3/6/2023,تجاري,قطعة أرض,1,864638,691.71,1250.0007
19453790,المنطقة الشرقية,الدمام,العزيزية,561/1,3/6/2023,سكني,شقة,1,530000,164.34,3225.0212
19458850,المنطقة الشرقية,الدمام,حي/أخرى,74/1,3/6/2023,تجاري,قطعة أرض,1,3500000,2693.73,1299.3135
19459588,المنطقة الشرقية,الدمام,حي/أخرى,213/1,3/6/2023,سكني,قطعة أرض,1,2450000,821.0,2984.1656
19455977,المنطقة الشرقية,الدمام,الواحة,465/1,3/6/2023,سكني,شقة,1,470000,205.5,2287.1046
19455092,المنطقة الشرقية,الدمام,بدر,91/1,3/6/2023,سكني,شقة,1,500000,162.01,3086.2292
19451418,المنطقة الشرقية,الدمام,بدر,91/1,3/6/2023,سكني,قطعة أرض,1,1050000,840.0,1250.0
19456565,المنطقة الشرقية,الدمام,ش د 1117,60,3/6/2023,سكني,قطعة أرض,1,1440000,400.2,3598.2008
19455194,المنطقة الشرقية,الدمام,ضاحية الملك فهد,294/1,3/6/2023,سكني,قطعة أرض,1,988260,234.0,4223.3333
19455603,المنطقة الشرقية,الدمام,ضاحية الملك فهد,294/1,3/6/2023,سكني,قطعة أرض,1,1270253,500.0,2540.506
19450579,المنطقة الشرقية,العيون,أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,30000,75.79,395.8305
19459108,المنطقة الشرقية,العيون,الأمراء,4/416,3/6/2023,سكني,قطعة أرض,1,200000,480.0,416.6666
19449721,المنطقة الشرقية,العيون,الرياض,19/474,3/6/2023,سكني,قطعة أرض,1,200000,750.0,266.6666
19456311,المنطقة الشرقية,العيون,الزهراء,4/1038,3/6/2023,سكني,قطعة أرض,1,200000,285.24,701.1639
19449368,المنطقة الشرقية,العيون,النزهة,4/1105,3/6/2023,سكني,قطعة أرض,1,600000,464.86,1290.7111
19452430,المنطقة الشرقية,العيون,الورود,4/1100,3/6/2023,تجاري,قطعة أرض,1,430000,720.0,597.2222
19449404,المنطقة الشرقية,العيون,الورود الثالث,4/1100,3/6/2023,سكني,قطعة أرض,1,150000,390.0,384.6153
19458783,المنطقة الشرقية,العيون,حي/أخرى,15/28,3/6/2023,تجاري,قطعة أرض,1,500000,582.0,859.1065
19458896,المنطقة الشرقية,العيون,حي/أخرى,15/28,3/6/2023,سكني,قطعة أرض,1,250000,500.0,500.0
19448176,المنطقة الشرقية,العيون,ضاحية هجر,4/640,3/6/2023,سكني,قطعة أرض,1,300000,625.0,480.0
19440712,المنطقة الشرقية,العيون,ضاحية هجر,4/640,3/6/2023,سكني,قطعة أرض,1,200000,375.0,533.3333
19452999,المنطقة الشرقية,القطيف,حي/أخرى,أخرى,3/6/2023,سكني,قطعة أرض,1,1709100,633.0,2700.0
19455696,المنطقة الشرقية,القطيف,الصناعية,3/229,3/6/2023,سكني,قطعة أرض,1,1120000,1400.0,800.0
19434977,المنطقة الشرقية,حرض,4/ 608,ب,3/6/2023,سكني,قطعة أرض,1,75000,780.0,96.1538
19452845,المنطقة الشرقية,حفر الباطن,الخالدية,9/45,3/6/2023,سكني,قطعة أرض,1,40000,337.5,118.5185
19448892,المنطقة الشرقية,حفر الباطن,الروضة,9/141,3/6/2023,سكني,قطعة أرض,1,20000,400.0,50.0
19459348,المنطقة الشرقية,حفر الباطن,الشفاء,12/ح,3/6/2023,سكني,قطعة أرض,1,85000,400.0,212.5
19455616,المنطقة الشرقية,حفر الباطن,النزهة,9/128,3/6/2023,تجاري,قطعة أرض,1,340000,500.0,680.0
19452300,المنطقة الشرقية,حفر الباطن,النزهة,9/128,3/6/2023,تجاري,قطعة أرض,1,340000,500.0,680.0
19453468,المنطقة الشرقية,حفر الباطن,النسيم,18/33,3/6/2023,سكني,قطعة أرض,1,51000,380.0,134.2105
19453426,المنطقة الشرقية,حفر الباطن,النسيم,18/33,3/6/2023,سكني,قطعة أرض,1,51000,380.0,134.2105
19454994,المنطقة الشرقية,حفر الباطن,اليرموك,9/155,3/6/2023,سكني,قطعة أرض,1,50000,400.0,125.0
19459424,المنطقة الشرقية,حفر الباطن,قرطبة,85/ح,3/6/2023,سكني,قطعة أرض,1,50000,750.0,66.6666
19456663,المنطقة الشرقية,قرية العليا,الرفاع,ش ع 172,3/6/2023,سكني,قطعة أرض,1,10000,660.0,15.1515
19462849,منطقة الرياض,الافلاج,الريان,872,3/7/2023,سكني,قطعة أرض,1,50000,660.0,75.7575
19462182,منطقة الرياض,البجاديه,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,10000,475.0,21.0526
19461836,منطقة الرياض,الخرج,حي/أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,875000,810.0,1080.2469
19461999,منطقة الرياض,الخرج,حي/أخرى,أخرى,3/7/2023,تجاري,قطعة أرض,1,875000,810.0,1080.2469
19463508,منطقة الرياض,الخرج,حي/أخرى,1099,3/7/2023,زراعي,أرض زراعية,1,600000,10000.0,60.0
19468076,منطقة الرياض,الخرج,الرفايع,1091,3/7/2023,سكني,قطعة أرض,1,902000,1015.33,888.3811
19465701,منطقة الرياض,الدرعيه,ظهرة العودة,59/م,3/7/2023,سكني,قطعة أرض,1,315000,450.0,700.0
19468809,منطقة الرياض,الدلم,1217 فى الرغيب,أخرى,3/7/2023,سكني,قطعة أرض,1,63000,625.0,100.8
19387900,منطقة الرياض,الدوادمي,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,52000,750.0,69.3333
19467511,منطقة الرياض,الرياض,اشبيليا,2935,3/7/2023,سكني,قطعة أرض,1,1275000,660.0,1931.8181
19452601,منطقة الرياض,الرياض,البديعة,1638/ب,3/7/2023,سكني,قطعة أرض,1,800000,400.0,2000.0
19464330,منطقة الرياض,الرياض,البيان,2670/أ,3/7/2023,تجاري,قطعة أرض,1,8000000,10000.0,800.0
19468001,منطقة الرياض,الرياض,البيان,3074,3/7/2023,سكني,قطعة أرض,1,875000,437.5,2000.0
19467744,منطقة الرياض,الرياض,الحائر,3325/1,3/7/2023,سكني,قطعة أرض,1,375000,630.0,595.238
19466624,منطقة الرياض,الرياض,الخالدية,بدون,3/7/2023,سكني,قطعة أرض,1,150000,112.5,1333.3333
